jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
1092,303,1204,0.2518579686209744,0.07807308970099668,1204,0.2315833806849648
1093,242,852,0.2840512223515716,0.1068075117370892,852,0.2590443094357769
1095,335,1234,0.2715551974214343,0.10048622366288493,1234,0.2510070664551238
1096,184,1094,0.16893732970027248,0.051188299817184646,1094,0.15071847923983228
1099,26,184,0.14659685863874344,0.016304347826086956,184,0.10680581457064654
1101,26,138,0.19310344827586207,0.043478260869565216,138,0.1418624925586488
1102,158,689,0.22988505747126436,0.0783744557329463,689,0.20411662886492854
1105,2,22,0.13793103448275862,0.0,22,0.050308172220812734
1108,5,164,0.04093567251461988,0.012195121951219513,164,0.01948225889478608
1109,76,640,0.1205564142194745,0.0265625,640,0.10020250555192783
1112,28,223,0.13043478260869565,0.04035874439461883,223,0.09589578476751519
1113,34,182,0.19047619047619047,0.04945054945054945,182,0.14553974670177244
1114,27,241,0.11693548387096774,0.012448132780082987,241,0.08527867824246921
1115,221,784,0.28192161820480405,0.10714285714285714,784,0.25593906937383154
1116,362,1361,0.26608187134502925,0.08376193975018369,1361,0.24663200677429054
1117,105,810,0.13096695226438188,0.025925925925925925,810,0.11209039149399606
1118,23,215,0.11261261261261261,0.046511627906976744,215,0.07987966588397834
1119,24,185,0.13541666666666666,0.043243243243243246,185,0.09716547355874944
1120,23,146,0.16339869281045752,0.0410958904109589,146,0.11700346026905546
1122,327,1198,0.2730290456431535,0.08430717863105175,1198,0.25214252888558203
1123,54,186,0.29015544041450775,0.06989247311827956,186,0.2378084998176989
1124,83,619,0.13578274760383385,0.045234248788368334,619,0.11395903545029691
1125,58,565,0.1048951048951049,0.02831858407079646,565,0.08465177796567401
1126,591,1684,0.35068007096392667,0.13717339667458434,1684,0.3316987273346056
1127,175,954,0.1841831425598335,0.0440251572327044,954,0.1640051108524215
1128,70,580,0.12265758091993186,0.02413793103448276,580,0.10115789277533165
1129,0,102,0.01834862385321101,0.0,102,0.003300270559743721
1130,40,351,0.11731843575418995,0.03133903133903134,351,0.09064548451188885
1131,10,71,0.15384615384615385,0.028169014084507043,71,0.09245825441900238
1133,45,293,0.15666666666666668,0.04436860068259386,293,0.12354864255378731
1134,37,378,0.1012987012987013,0.021164021164021163,378,0.0772659031628154
1135,87,768,0.11483870967741935,0.032552083333333336,768,0.09659335556701025
1138,92,560,0.1657848324514991,0.05,560,0.1408032397122717
1139,50,141,0.35135135135135137,0.14893617021276595,141,0.2881574166596341
1140,326,1056,0.3085606773283161,0.11363636363636363,1056,0.2854738996627473
1141,36,337,0.11046511627906977,0.026706231454005934,337,0.08404739692451572
1142,45,278,0.1649122807017544,0.06115107913669065,278,0.13019675253911656
1143,14,235,0.06611570247933884,0.00851063829787234,235,0.04208273893701512
1144,250,1101,0.22743682310469315,0.07720254314259764,1101,0.20701482151185974
1146,13,146,0.09803921568627451,0.0136986301369863,146,0.06181912901079842
1147,31,326,0.0990990990990991,0.018404907975460124,326,0.07363967032020002
1149,49,136,0.35664335664335667,0.11029411764705882,136,0.29211649124149186
1150,211,1120,0.18899733806566105,0.060714285714285714,1120,0.17014114173182973
1151,1,64,0.04225352112676056,0.0,64,0.011781646561510112
1152,41,354,0.11911357340720222,0.022598870056497175,354,0.09235591564587228
1153,33,264,0.12915129151291513,0.03787878787878788,264,0.09732428625229311
1154,238,1146,0.20815264527320035,0.06457242582897033,1146,0.18878565972594602
1156,11,197,0.06372549019607843,0.01015228426395939,197,0.03829190089979315
1157,493,1762,0.2798191068400226,0.08796821793416572,1762,0.2624101499266198
1158,73,684,0.1085383502170767,0.03070175438596491,684,0.0897519817953823
1160,101,688,0.14820143884892087,0.059593023255813955,688,0.12663760866330967
1161,131,962,0.13725490196078433,0.037422037422037424,962,0.11951541234661472
1162,157,1086,0.1454711802378774,0.04419889502762431,1086,0.12831308703965172
1163,526,1532,0.34307992202729043,0.13381201044386423,1532,0.3232970995014417
1164,82,681,0.12209302325581395,0.030837004405286344,681,0.10221882046197356
1165,15,185,0.08854166666666667,0.016216216216216217,185,0.057506291266328745
1166,28,226,0.12875536480686695,0.02654867256637168,226,0.09463434223549719
1167,11,201,0.0625,0.0,201,0.037543956396127835
1168,234,1208,0.194238683127572,0.06622516556291391,1208,0.17586731588267035
1169,76,624,0.12361331220285261,0.03365384615384615,624,0.10277538699053926
1170,643,1570,0.409004438807863,0.16114649681528662,1570,0.3887115794036037
1171,459,1477,0.3106469002695418,0.1002031144211239,1477,0.2910397846087871
1172,8,122,0.07751937984496124,0.01639344262295082,122,0.04299643780925038
1173,22,375,0.06282722513089005,0.016,375,0.04381199240344887
1174,554,1663,0.332934131736527,0.12988574864702346,1663,0.3140849588322853
1175,0,5,0.16666666666666666,0.0,5,0.033319217684229845
1176,93,599,0.15676567656765678,0.03672787979966611,599,0.13315064389295314
1177,74,597,0.12582781456953643,0.038525963149078725,597,0.10437338757652319
1178,204,1088,0.18812785388127853,0.06158088235294118,1088,0.16903844699369633
1179,432,1639,0.26366950182260024,0.08663819402074435,1639,0.2459749208921076
1180,284,1179,0.2411467116357504,0.06785411365564037,1179,0.22097362880177857
1181,92,797,0.11691542288557213,0.03136762860727729,797,0.09884334544610723
1182,121,652,0.18664643399089528,0.04141104294478527,652,0.16225010882903523
1183,49,597,0.08443708609271523,0.03015075376884422,597,0.06665650681242342
