father,sire_show_rate,sire_lcb95,sire_show_rate_turf,sire_show_rate_dirt
Medaglia d'Oro,0.16279069767441862,0.0809324751073797,0.2,0.15
Mendelssohn,0.3235294117647059,0.19947649517749874,0.18181818181818182,0.36666666666666664
Midnight Lute,0.3,0.17246481940361086,0.16666666666666666,0.3125
Mineshaft,0.13043478260869565,0.03822351100641794,0.13043478260869565,0.13043478260869565
Mitole,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Mohaymen,0.375,0.24077485846609248,0.4375,0.30434782608695654
Mor Spirit,0.35294117647058826,0.17776585168758843,0.35294117647058826,0.35294117647058826
More Than Ready,0.17857142857142858,0.07593620431582014,0.26666666666666666,0.15
Mshawish,0.16666666666666666,0.04989815455742298,0.23076923076923078,0.16666666666666666
Mukhadram,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Nathaniel,0.13157894736842105,0.05479283699366177,0.16129032258064516,0.14285714285714285
Neorealism,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
New Approach,0.2692307692307692,0.17422812220691655,0.2777777777777778,0.2682926829268293
New Bay,0.3125,0.14166397164215325,0.3125,0.3125
Night of Thunder,0.36363636363636365,0.15002824080667998,0.4444444444444444,0.2222222222222222
No Nay Never,0.3103448275862069,0.17907700513471883,0.3333333333333333,0.25
Nyquist,0.19047619047619047,0.0713538843086182,0.2,0.2222222222222222
Oasis Dream,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Ocean Park,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Olympic Glory,0.25,0.05337550047023718,0.25,0.25
Optimizer,0.4090909090909091,0.2449944383083428,0.42857142857142855,0.25
Oscar Performance,0.2608695652173913,0.12603399790646957,0.2727272727272727,0.25
Outstrip,0.17647058823529413,0.05314598448266387,0.2222222222222222,0.2
Overanalyze,0.13333333333333333,0.025999332600867814,0.16666666666666666,0.2
Palace Malice,0.375,0.2216358491323707,0.3684210526315789,0.3333333333333333
Panis,0.15384615384615385,0.030460165659137187,0.18181818181818182,0.2222222222222222
Pioneerof the Nile,0.29411764705882354,0.19488489725650174,0.29411764705882354,0.29411764705882354
Pivotal,0.23529411764705882,0.0902524330304275,0.23529411764705882,0.23529411764705882
Point of Entry,0.3023255813953488,0.1937938896569393,0.3333333333333333,0.21428571428571427
Postponed,0.125,0.024225732468536623,0.2,0.15384615384615385
Practical Joke,0.24444444444444444,0.1469819455083332,0.23076923076923078,0.2692307692307692
Quality Road,0.38095238095238093,0.2623051028820909,0.2222222222222222,0.4
Race Day,0.5294117647058824,0.3333741715249244,0.5294117647058824,0.5294117647058824
Raven's Pass,0.18181818181818182,0.0849545350879446,0.1935483870967742,0.2222222222222222
Renat,0.25,0.05337550047023718,0.25,0.25
Ribchester,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Rio de La Plata,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Roaring Lion,0.26666666666666666,0.10404730759236569,0.2857142857142857,0.25
Run Away and Hide,0.2,0.041023167506996534,0.2,0.2
Runhappy,0.26666666666666666,0.1453215823182127,0.26666666666666666,0.26666666666666666
Saxon Warrior,0.22807017543859648,0.14312589478285526,0.2549019607843137,0.15384615384615385
Sea The Stars,0.25,0.05337550047023718,0.25,0.25
Sebring,0.2,0.041023167506996534,0.25,0.2222222222222222
Shackleford,0.17647058823529413,0.08227530489017439,0.15384615384615385,0.21428571428571427
Shalaa,0.17647058823529413,0.08227530489017439,0.1724137931034483,0.25
Shamardal,0.16129032258064516,0.06805557358038451,0.16666666666666666,0.21428571428571427
Shanghai Bobby,0.23529411764705882,0.0902524330304275,0.25,0.25
Sharp Azteca,0.1875,0.05684686759024681,0.1875,0.1875
Showcasing,0.4090909090909091,0.2449944383083428,0.42105263157894735,0.3
Siyouni,0.4146341463414634,0.29184657878614506,0.425,0.25
Smart Missile,0.2,0.06110292885897761,0.25,0.25
Smooth Daddy,0.25,0.05337550047023718,0.25,0.25
Snitzel,0.3157894736842105,0.15634363948365287,0.35294117647058826,0.2222222222222222
So You Think,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Soldier's Call,0.25,0.05337550047023718,0.25,0.25
Speightstown,0.25675675675675674,0.1997966810841446,0.3055555555555556,0.24778761061946902
St Patrick's Day,0.3,0.09774681343927576,0.25,0.3333333333333333
Starspangledbanner,0.2727272727272727,0.08726443391415033,0.2727272727272727,0.2727272727272727
Stormy Atlantic,0.34782608695652173,0.19556261654815535,0.375,0.2727272727272727
Street Boss,0.25,0.07882004566602895,0.2222222222222222,0.3
Street Cry,0.17647058823529413,0.05314598448266387,0.17647058823529413,0.17647058823529413
Street Sense,0.17073170731707318,0.08513250458598166,0.2222222222222222,0.1891891891891892
Study of Man,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Summer Front,0.2222222222222222,0.046389263979611135,0.25,0.25
Super Saver,0.23333333333333334,0.11916940434666819,0.2,0.14285714285714285
Take Charge Indy,0.15789473684210525,0.04702488429256185,0.2222222222222222,0.2727272727272727
Tamayuz,0.25,0.05337550047023718,0.25,0.25
Tapit,0.19090909090909092,0.13288195179338733,0.30434782608695654,0.17777777777777778
Tapiture,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
Tapwrit,0.2,0.041023167506996534,0.2,0.2
Temple City,0.3157894736842105,0.15634363948365287,0.3157894736842105,0.3157894736842105
Teofilo,0.16666666666666666,0.04989815455742298,0.16666666666666666,0.16666666666666666
Territories,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
The Factor,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
The Grey Gatsby,0.4,0.2060733359059128,0.4,0.4
The Gurkha,0.2222222222222222,0.046389263979611135,0.25,0.25
Too Darn Hot,0.5,0.27124991407766885,0.5,0.5
Twilight Son,0.2,0.041023167506996534,0.2,0.2
Twirling Candy,0.42857142857142855,0.22395539421131921,0.2727272727272727,0.5
U S Navy Flag,0.16666666666666666,0.033319217684229845,0.2222222222222222,0.2
Uncaptured,0.36363636363636365,0.15002824080667998,0.36363636363636365,0.36363636363636365
Uncle Mo,0.36363636363636365,0.2606952663193146,0.3333333333333333,0.3684210526315789
Unified,0.3076923076923077,0.12285066324360105,0.25,0.3333333333333333
Union Rags,0.2608695652173913,0.16166218084282857,0.13333333333333333,0.3157894736842105
Upstart,0.2,0.041023167506996534,0.2,0.2
Violence,0.1935483870967742,0.09087405970502127,0.2,0.2222222222222222
War Command,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
War Front,0.42857142857142855,0.3062424423632067,0.35714285714285715,0.4
West Coast,0.14285714285714285,0.02805337732017585,0.25,0.15384615384615385
Will Take Charge,0.375,0.1908646861741716,0.375,0.375
Wootton Bassett,0.23076923076923078,0.07187025554226983,0.23076923076923078,0.23076923076923078
Yoshida,0.18181818181818182,0.03677143788746509,0.25,0.2
Zoffany,0.25,0.05337550047023718,0.25,0.25
Zoustar,0.38461538461538464,0.2355861304012429,0.375,0.3333333333333333
アイファーソング,0.19696969696969696,0.12255438518073358,0.2,0.22413793103448276
アイルハヴアナザー,0.18577981651376146,0.1560142671566578,0.2073170731707317,0.17771084337349397
アグニシャイン,0.16666666666666666,0.04989815455742298,0.2222222222222222,0.1875
アグネスデジタル,0.06944444444444445,0.028156857025440157,0.1111111111111111,0.07692307692307693
アサクサキングス,0.08695652173913043,0.01639751631348414,0.18181818181818182,0.125
アジアエクスプレス,0.22185792349726777,0.19962602633005394,0.21794871794871795,0.22235434007134364
アスカクリチャン,0.10317460317460317,0.06262125050834785,0.05128205128205128,0.14606741573033707
アッミラーレ,0.14285714285714285,0.02805337732017585,0.14285714285714285,0.25
アドマイヤオーラ,0.13333333333333333,0.025999332600867814,0.14285714285714285,0.25
アドマイヤコジーン,0.4117647058823529,0.22669156846628724,0.4375,0.25
アドマイヤマックス,0.12121212121212122,0.043845444092624405,0.17391304347826086,0.11764705882352941
アドマイヤムーン,0.14583333333333334,0.12406852598981763,0.1548223350253807,0.13127413127413126
アドミラブル,0.13043478260869565,0.05969502666911336,0.0967741935483871,0.22727272727272727
アニマルキングダム,0.1276595744680851,0.058360723098433494,0.06896551724137931,0.24
アポロキングダム,0.18292682926829268,0.1356999880219411,0.18181818181818182,0.19014084507042253
アポロケンタッキー,0.2857142857142857,0.156819022137558,0.18181818181818182,0.3333333333333333
アポロソニック,0.09090909090909091,0.01719099663247961,0.18181818181818182,0.1111111111111111
アメリカンペイトリオット,0.23027166882276842,0.2057814090075792,0.24331550802139038,0.22305764411027568
アメリカンボス,0.36363636363636365,0.15002824080667998,0.36363636363636365,0.36363636363636365
アルアイン,0.17721518987341772,0.11190134708741854,0.19047619047619047,0.17391304347826086
アルデバラン2,0.04081632653061224,0.007453839890741341,0.16666666666666666,0.045454545454545456
アロマカフェ,0.20689655172413793,0.09768235475349941,0.23076923076923078,0.21739130434782608
アンライバルド,0.10317460317460317,0.06262125050834785,0.13924050632911392,0.07407407407407407
アーネストリー,0.09615384615384616,0.03943094312125955,0.2,0.07142857142857142
イスラボニータ,0.24210526315789474,0.22150553389033786,0.24165341812400637,0.2437137330754352
インカンテーション,0.16981132075471697,0.09337472246545421,0.125,0.20454545454545456
ウインバリアシオン,0.13333333333333333,0.07518649863674783,0.18181818181818182,0.12244897959183673
ウォーターリーグ,0.2222222222222222,0.046389263979611135,0.2222222222222222,0.2222222222222222
エイシンアポロン,0.08,0.015011778763587415,0.18181818181818182,0.09523809523809523
エイシンヒカリ,0.2313167259786477,0.2026355979899759,0.21875,0.2530612244897959
エイシンフラッシュ,0.1454352441613588,0.12698823030719927,0.1437246963562753,0.1327683615819209
エキストラエンド,0.35714285714285715,0.16565942671507178,0.35714285714285715,0.35714285714285715
エスケンデレヤ,0.19732441471571907,0.1607083762839786,0.1744186046511628,0.20930232558139536
エスポワールシチー,0.25328330206378985,0.22285926660066968,0.13793103448275862,0.25992063492063494
エピカリス,0.15,0.06918746114561941,0.2,0.15625
エピファネイア,0.23288780882948562,0.2190226693868649,0.2401531728665208,0.20846905537459284
エンパイアメーカー,0.18461538461538463,0.11190811350038393,0.2222222222222222,0.1896551724137931
エーシンシャラク,0.15789473684210525,0.04702488429256185,0.1875,0.2
エーシントップ,0.25,0.12021457475376468,0.2631578947368421,0.25
エーシンフォワード,0.2727272727272727,0.08726443391415033,0.2727272727272727,0.2727272727272727
オウケンブルースリ,0.1568627450980392,0.0821850617385606,0.11428571428571428,0.25
オルフェーヴル,0.22702702702702704,0.20933352040988976,0.23616236162361623,0.2025518341307815
オレハマッテルゼ,0.2,0.041023167506996534,0.2222222222222222,0.25
オンファイア,0.1951219512195122,0.103606055427801,0.2222222222222222,0.20512820512820512
オーシャンブルー,0.1951219512195122,0.103606055427801,0.25,0.15384615384615385
オールステイ,0.2727272727272727,0.13244818558662141,0.2727272727272727,0.2727272727272727
カジノドライヴ,0.1574074074074074,0.10383518892272103,0.1574074074074074,0.16831683168316833
カネヒキリ,0.22727272727272727,0.14796124381189837,0.25,0.2631578947368421
カフェラピード,0.25,0.05337550047023718,0.25,0.25
カリズマティック,0.16666666666666666,0.033319217684229845,0.16666666666666666,0.16666666666666666
カリフォルニアクローム,0.211864406779661,0.15312341769929325,0.18181818181818182,0.24285714285714285
カルストンライトオ,0.2222222222222222,0.08464510203057857,0.36363636363636365,0.14285714285714285
カレンブラックヒル,0.19638242894056848,0.17336279817504666,0.13618677042801555,0.22840690978886757
カンパニー,0.2,0.041023167506996534,0.25,0.2222222222222222
ガルボ,0.21875,0.15316336386611978,0.1864406779661017,0.2727272727272727
キズナ,0.28788469029996105,0.27328233267906915,0.29336734693877553,0.2708333333333333
キタサンブラック,0.3080481036077706,0.2851636506105283,0.309114927344782,0.2993827160493827
キタサンミカヅキ,0.2,0.041023167506996534,0.25,0.2222222222222222
キモンノカシワ,0.08333333333333333,0.015674071195156656,0.08333333333333333,0.08333333333333333
キャプテントゥーレ,0.16666666666666666,0.04989815455742298,0.16666666666666666,0.16666666666666666
キョウエイギア,0.17647058823529413,0.05314598448266387,0.17647058823529413,0.17647058823529413
キングカメハメハ,0.271513353115727,0.25178975503600753,0.26479750778816197,0.28253968253968254
キングズベスト,0.168141592920354,0.11403151596344918,0.16393442622950818,0.2
キングヘイロー,0.3382352941176471,0.24726153592436784,0.4583333333333333,0.24
キングリオ,0.25,0.05337550047023718,0.25,0.25
キンシャサノキセキ,0.18878865979381443,0.17268497471825844,0.14583333333333334,0.2049808429118774
ギンザグリングラス,0.2,0.041023167506996534,0.2222222222222222,0.25
クラウンレガーロ,0.08333333333333333,0.015674071195156656,0.1111111111111111,0.15384615384615385
クリエイター2,0.1289198606271777,0.09796900451107307,0.044444444444444446,0.14919354838709678
クリーンエコロジー,0.25,0.13540058475837882,0.17647058823529413,0.3181818181818182
クレスコグランド,0.1,0.019033120121624,0.18181818181818182,0.14285714285714285
クロフネ,0.19338422391857507,0.1615618726594786,0.22321428571428573,0.15040650406504066
グァンチャーレ,0.16666666666666666,0.033319217684229845,0.18181818181818182,0.25
グラスワンダー,0.15730337078651685,0.0988210573614569,0.16455696202531644,0.17647058823529413
グランデッツァ,0.2558139534883721,0.1543602292000113,0.3125,0.16666666666666666
グランプリボス,0.14,0.10567783002655537,0.12790697674418605,0.15853658536585366
グレイレジェンド,0.25,0.05337550047023718,0.25,0.25
グレーターロンドン,0.26737967914438504,0.21572009336007297,0.2689655172413793,0.2653061224489796
グロリアスノア,0.20833333333333334,0.08980907509868714,0.25,0.21739130434782608
ケイムホーム,0.08139534883720931,0.03928900609896313,0.08888888888888889,0.10416666666666667
ケープブランコ,0.15254237288135594,0.11054473721322274,0.1794871794871795,0.1326530612244898
コパノリチャード,0.14545454545454545,0.07590974884609417,0.21428571428571427,0.11764705882352941
コパノリッキー,0.1914648212226067,0.16990869483720974,0.11904761904761904,0.20076238881829733
コンデュイット,0.10526315789473684,0.020110675876131676,0.16666666666666666,0.2222222222222222
ゴスホークケン,0.09375,0.02690011969114915,0.07142857142857142,0.2727272727272727
ゴドリー,0.25,0.05337550047023718,0.25,0.25
ゴールデンバローズ,0.3125,0.14166397164215325,0.18181818181818182,0.4166666666666667
ゴールデンマンデラ,0.16666666666666666,0.04989815455742298,0.18181818181818182,0.21428571428571427
ゴールドアクター,0.22580645161290322,0.17723071434712792,0.23076923076923078,0.22666666666666666
ゴールドアリュール,0.13166144200626959,0.10193314360921124,0.17647058823529413,0.12408759124087591
ゴールドシップ,0.22229299363057325,0.20524090015899188,0.22816679779701024,0.16455696202531644
ゴールドヘイロー,0.16279069767441862,0.0809324751073797,0.1,0.15
サウスヴィグラス,0.16819571865443425,0.1354111968977148,0.23809523809523808,0.16286644951140064
サウンドスカイ,0.09090909090909091,0.01719099663247961,0.25,0.09523809523809523
サウンドボルケーノ,0.14285714285714285,0.02805337732017585,0.14285714285714285,0.14285714285714285
サクラオリオン,0.125,0.04530017302264189,0.13793103448275862,0.2
サクラオールイン,0.08333333333333333,0.015674071195156656,0.08333333333333333,0.08333333333333333
サクラゼウス,0.3333333333333333,0.1527176223846631,0.2222222222222222,0.38461538461538464
サクラバクシンオー,0.25,0.05337550047023718,0.25,0.25
サクラプレジデント,0.2,0.06110292885897761,0.2,0.2
サダムパテック,0.11764705882352941,0.022678782722445716,0.25,0.125
サトノアラジン,0.19640387275242047,0.1726027294121328,0.18263473053892215,0.2073490813648294
サトノアレス,0.2777777777777778,0.12377091476954695,0.3333333333333333,0.2
サトノクラウン,0.1661721068249258,0.1431800673727775,0.16233766233766234,0.18055555555555555
サトノダイヤモンド,0.24448529411764705,0.21474367846390982,0.2563451776649746,0.21656050955414013
サドンストーム,0.2,0.041023167506996534,0.2222222222222222,0.25
サニングデール,0.25,0.05337550047023718,0.25,0.25
サマーバード,0.14285714285714285,0.04216940788577861,0.25,0.14285714285714285
サムライハート,0.18181818181818182,0.09609049301550467,0.18181818181818182,0.2222222222222222
サンカルロ,0.08695652173913043,0.01639751631348414,0.16666666666666666,0.1111111111111111
サンダースノー,0.12244897959183673,0.07295870463317515,0.09090909090909091,0.18
サンライズペガサス,0.25,0.05337550047023718,0.25,0.25
ザサンデーフサイチ,0.0847457627118644,0.034583975143739745,0.1111111111111111,0.10714285714285714
ザファクター,0.22521008403361345,0.19759763845484463,0.16551724137931034,0.24503311258278146
シゲルカガ,0.12,0.03495333483371806,0.2,0.13636363636363635
シニスターミニスター,0.2913188647746244,0.2699337258899847,0.08,0.2988705473501303
シビルウォー,0.1724137931034483,0.11069906353881756,0.13333333333333333,0.20833333333333334
シャンハイボビー,0.23869346733668342,0.20434752714260537,0.19047619047619047,0.26848249027237353
シュヴァルグラン,0.1565217391304348,0.10460790265731111,0.21621621621621623,0.08333333333333333
ショウナンカンプ,0.18309859154929578,0.11349577786426901,0.21052631578947367,0.1111111111111111
ショウナンバッハ,0.3157894736842105,0.15634363948365287,0.3333333333333333,0.25
シルバーステート,0.24078624078624078,0.22091118274815388,0.2655172413793103,0.18155619596541786
シルポート,0.14285714285714285,0.06570444928137287,0.14285714285714285,0.17142857142857143
シングンオペラ,0.08571428571428572,0.024482978269620252,0.2,0.09523809523809523
