jockey_id,place_count,total_count,jockey_show_rate,jockey_win_rate,jockey_race_count,jockey_lcb95
5374,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5376,0,3,0.2,0.0,3,0.041023167506996534
5377,2,9,0.25,0.0,9,0.09665833399195689
5380,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5386,3116,7928,0.39294265910523,0.15539858728557013,7928,0.3839400336037105
5389,4,33,0.15,0.0,33,0.06918746114561941
5390,10,109,0.10344827586206896,0.01834862385321101,109,0.06132225488378128
5393,2,4,0.36363636363636365,0.0,4,0.15002824080667998
5399,0,1,0.25,0.0,1,0.05337550047023718
5404,1,25,0.09375,0.0,25,0.02690011969114915
5408,2,27,0.11764705882352941,0.0,27,0.042481299792738715
5411,6,89,0.08333333333333333,0.011235955056179775,89,0.04259229230609368
5414,0,1,0.25,0.0,1,0.05337550047023718
5416,7,33,0.225,0.030303030303030304,33,0.12601314824222443
5420,1,31,0.07894736842105263,0.0,31,0.022464520430583012
5427,1,7,0.21428571428571427,0.0,7,0.06604956721630965
5429,132,1033,0.12884615384615383,0.03388189738625363,1033,0.11218056302364805
5435,1,23,0.1,0.0,23,0.028795509098721698
5438,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5443,0,25,0.0625,0.0,25,0.011585315861443594
5444,0,1,0.25,0.0,1,0.05337550047023718
5445,0,17,0.08333333333333333,0.0,17,0.015674071195156656
5447,2,7,0.2857142857142857,0.0,7,0.11266578079028225
5451,1,50,0.05263157894736842,0.0,50,0.014759091787436755
5454,22,63,0.34285714285714286,0.15873015873015872,63,0.25275049821836976
5455,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5456,1,1,0.375,0.0,1,0.1287563928042427
5460,12,116,0.11382113821138211,0.04310344827586207,116,0.07072520550497581
5464,2,10,0.23529411764705882,0.2,10,0.0902524330304275
5469,7,62,0.13043478260869565,0.03225806451612903,62,0.07081820231110533
5470,18,49,0.35714285714285715,0.12244897959183673,49,0.25563525473089194
5471,64,218,0.29333333333333333,0.14678899082568808,218,0.24457081603583788
5472,3,14,0.23809523809523808,0.0,14,0.1040808359101361
5473,392,885,0.44170403587443946,0.18192090395480226,885,0.41444258775818055
5478,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5487,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5488,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5489,1,2,0.3333333333333333,0.0,2,0.1111127066076292
5491,0,1,0.25,0.0,1,0.05337550047023718
5492,2,29,0.1111111111111111,0.034482758620689655,29,0.039992886167040366
5495,71,170,0.4124293785310734,0.18823529411764706,170,0.35228379119886877
5497,3,43,0.1,0.023255813953488372,43,0.041075861721111835
5498,14,62,0.2318840579710145,0.06451612903225806,62,0.1535093779484496
5501,0,1,0.25,0.0,1,0.05337550047023718
5502,0,7,0.14285714285714285,0.0,7,0.02805337732017585
5503,1,9,0.1875,0.1111111111111111,9,0.05684686759024681
5504,27,106,0.25663716814159293,0.09433962264150944,106,0.19185508911093307
5509,374,642,0.5793528505392912,0.29906542056074764,642,0.5473613508835171
5512,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5514,0,1,0.25,0.0,1,0.05337550047023718
5516,2,5,0.3333333333333333,0.2,5,0.13507547291964123
5517,83,495,0.1693227091633466,0.05858585858585859,495,0.14258322822576033
5519,10,51,0.20689655172413793,0.0392156862745098,51,0.12621132488167264
5520,2,4,0.36363636363636365,0.25,4,0.15002824080667998
5521,0,9,0.125,0.0,9,0.024225732468536623
5522,2,5,0.3333333333333333,0.0,5,0.13507547291964123
5523,0,1,0.25,0.0,1,0.05337550047023718
5524,8,74,0.12345679012345678,0.04054054054054054,74,0.06941093398089393
5525,152,1182,0.1295206055508831,0.03553299492385787,1182,0.11387139554248973
5526,1,4,0.2727272727272727,0.25,4,0.08726443391415033
5527,49,202,0.24401913875598086,0.07920792079207921,202,0.1966864992710501
5528,61,196,0.3103448275862069,0.11734693877551021,196,0.25813374703559433
5529,63,184,0.3403141361256545,0.125,184,0.2850171436318824
5530,0,6,0.15384615384615385,0.0,6,0.030460165659137187
5531,87,361,0.2418478260869565,0.055401662049861494,361,0.20599052293046777
5532,55,219,0.252212389380531,0.0730593607305936,219,0.2060673277024244
5533,19,106,0.18584070796460178,0.09433962264150944,106,0.1292164307285337
5534,11,72,0.16455696202531644,0.05555555555555555,72,0.10149590556765557
5535,1,4,0.2727272727272727,0.0,4,0.08726443391415033
5536,1,8,0.2,0.125,8,0.06110292885897761
5537,0,1,0.25,0.0,1,0.05337550047023718
5538,61,241,0.2540322580645161,0.0954356846473029,241,0.20980021293594692
5539,0,3,0.2,0.0,3,0.041023167506996534
5540,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5541,3,21,0.17857142857142858,0.0,21,0.07593620431582014
5542,0,5,0.16666666666666666,0.0,5,0.033319217684229845
5543,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5544,0,1,0.25,0.0,1,0.05337550047023718
5545,0,14,0.09523809523809523,0.0,14,0.018065203085418632
5546,1,5,0.25,0.0,5,0.07882004566602895
5547,1,9,0.1875,0.1111111111111111,9,0.05684686759024681
5548,0,3,0.2,0.0,3,0.041023167506996534
5549,1,5,0.25,0.0,5,0.07882004566602895
5550,0,1,0.25,0.0,1,0.05337550047023718
5551,0,1,0.25,0.0,1,0.05337550047023718
5552,0,4,0.18181818181818182,0.0,4,0.03677143788746509
5553,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5554,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5555,2,4,0.36363636363636365,0.25,4,0.15002824080667998
5556,0,2,0.2222222222222222,0.0,2,0.046389263979611135
5557,0,8,0.13333333333333333,0.0,8,0.025999332600867814
5558,3,11,0.2777777777777778,0.09090909090909091,11,0.12377091476954695
